LINE_KEY,LAYER1_MATERIAL_NAME,LAYER1_COMPOSED_PERCENTAGE,LAYER2_MATERIAL_NAME,LAYER2_COMPOSED_PERCENTAGE,RAW_MATERIAL_NAME,RAW_MATERIAL_NAME_CLEAN,RAW_MATERIAL_COMPOSED_PERCENTAGE,EMISSION_FACTOR,UNIT,PERCENTAGE_TOTAL_CONTRIBUTION,PART,CLIENT_NAME,CLIENT_GROUP,DESCRIPTION,YEAR
3554_1666321127742_86660,,,,,acrylic,Poly(methyl methacrylate) (PMMA) (Acrylic) plastic,null,5.645,kgCO2e/kg,0.2858898598436646,null,NEWORCH,Group - Orchestra,"OGOMME-AY/AFIOM9-ROM-Assorted
Hair clip+Elastic in set",2022
3554_1652858329047_87120,,,,,iron,Iron,null,2.366,kgCO2e/kg,0.0015095797568079373,null,NWBEEZ ltd,Group - Sergent Major,PYAJOELA2,2022
2900_1648874380740_33356,,,,,paper,Paper,null,0.578,kgCO2e/kg,0.957912521312607,null,The Body Shop International Limited,Group - The Body Shop,"GC BOX INTRO ENERGISING XM22 A0X

Container: 140gsm woodfree paper + 1.5mm greyboard  + 130gsm kraft paper
Fitment: KAK corrugated board
(FSC MIX CREDIT)",2022
2900_1648874380740_33356,,,,,stainless steel,Stainless steel,null,5.15,kgCO2e/kg,0.00020182460836415275,null,The Body Shop International Limited,Group - The Body Shop,"GC BOX INTRO ENERGISING XM22 A0X

Container: 140gsm woodfree paper + 1.5mm greyboard  + 130gsm kraft paper
Fitment: KAK corrugated board
(FSC MIX CREDIT)",2022
3180_1639037950914_90808,,,,,glass,Glass,null,1.01,kgCO2e/kg,0.5400000000000003,null,Avon Cosmetics Ltd,Group - Avon,Italian Summer Small Jar Candle,2022
3554_1649760960338_57020,,,,,cotton,Cotton fabric,null,8.177,kgCO2e/kg,0.3932925062237734,null,NEWORCH,Group - Orchestra,TARIAH-AX/AI008V-ROC,2022
4475_1641804962715_24534,,,,,wood,Wood,null,1.105,kgCO2e/kg,0.06404224062679639,null,Oriflame Cosmetics Global S.A.,Group - Oriflame,Golden Detangler Brush,2022
3180_1652857132998_26884,,,,,iron,Iron,null,2.366,kgCO2e/kg,0.04000000000000001,null,Avon Cosmetics Ltd,Group - Avon,TTA Today Giftset,2022
3554_1643020187108_46261,,,,,polyester,Polyester plastic,null,4.685,kgCO2e/kg,0.2186958076270032,null,NEWORCH,Group - Orchestra,elastic+hair clip in set,2022
3180_1650710607948_6442,,,,,glass,Glass,null,1.01,kgCO2e/kg,0.5400000000000003,null,SLG BRANDS LIMITED,Group - SLG,Cai and Jo Set of 3 Candle,2022
3554_1655972045825_15819,,,,,elastane,Elastane/Spandex fabric,null,8.775,kgCO2e/kg,0.00338725486520096,null,VERTBAUDET S.A.S,Group - Verbaudet,1002829001,2022
2883_1650268515624_99487,,,,,rubber,Natural Rubber (NR),null,2.333,kgCO2e/kg,0.03346749305844146,null,SLG BRANDS LIMITED,Group - SLG,HANGING FRAME BOO001,2022
3554_1641874698159_51911,,,,,cotton,Cotton fabric,null,8.177,kgCO2e/kg,0.01513891473162991,null,Société FIB NC7,Group - Camaieu,ACHOUCUI,2022
3006_1661494476920_80229,,,,,cotton,Cotton fabric,null,8.177,kgCO2e/kg,0.09270934126893969,null,FAST ASIA SUPPLIERS TAPE A L'OEIL LTD,Group - TAO,3clips in one set,2022
3180_1642576862006_59252,,,,,iron,Iron,null,2.366,kgCO2e/kg,0.020139335882776114,null,Avon Cosmetics Inc.,Group - Avon,Fresh Cotton Fragrance Oil,2022
3554_1663815855358_55262,,,,,cotton,Cotton fabric,null,8.177,kgCO2e/kg,0.3932925062237734,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,FYRONETTE,2022
3180_1650530189609_1445,,,,,glass,Glass,null,1.01,kgCO2e/kg,0.5400000000000003,null,SLG BRANDS LIMITED,Group - SLG,Radley Candle,2022
3180_1653988019894_31054,,,,,liquid (essential oil),liquid (essential oil),null,0.953,kgCO2e/kg,0.01976328034503563,null,Avon Cosmetics Ltd,Group - Avon,Winter Joy Mixed Diffuser,2022
3554_1650594701185_92639,,,,,elastane,Elastane/Spandex fabric,null,8.775,kgCO2e/kg,0.00338725486520096,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,DINOUETTE,2022
3554_1655868248374_61159,,,,,straw,Polypropylene (PP) plastic,null,3.855,kgCO2e/kg,0.0037294775284848424,null,GEMO,Group - Gemo,39REAGEL,2022
3006_1666340611810_9136,,,,,polyester,Polyester plastic,null,4.685,kgCO2e/kg,0.21997796839752534,null,JACADI,Group - Jacadi,2clips in one set,2022
3554_1655453112002_16760,,,,,polyester,Polyester plastic,null,4.685,kgCO2e/kg,0.19332711929317736,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,DIPOUPETTE,2022
3180_1642134319508_3467,,,,,natural rattan,Woven bamboo mat,null,0.671,kgCO2e/kg,0.010618546918723623,null,"AVON Products (China) Co., Ltd",Group - Avon,雅芳挚爱藤条香薰,2022
2900_1648878294431_25011,,,,,nylon,Nylon/Polyamide (PA) plastic,null,9.645,kgCO2e/kg,0.0001441604345458234,null,The Body Shop International Limited,Group - The Body Shop,"GC BOX INTRO RELAXING XM22 A0X

Container: 140gsm woodfree paper + 1.5mm greyboard  + 130gsm kraft paper
Fitment: KAK corrugated board
(FSC MIX CREDIT)",2022
3554_1647418961173_22483,,,,,acrylic,Poly(methyl methacrylate) (PMMA) (Acrylic) plastic,null,5.645,kgCO2e/kg,0.017054654491376796,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,DAALIX,2022
2883_1650268515624_52816,,,,,aluminium,Aluminum,null,8.836,kgCO2e/kg,0.0012525828196513892,null,SLG BRANDS LIMITED,Group - SLG,GLASS JAR  BOO001,2022
3180_1646381952678_24738,,,,,iron,Iron,null,2.366,kgCO2e/kg,0.020139335882776114,null,Avon Cosmetics Ltd,Group - Avon,Fresh Cotton Fragrance Oil,2022
3554_1642748039946_53916,,,,,metallic fibre,Metal,null,5.269,kgCO2e/kg,0.010827731455578268,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,Elastic with 4pcs in set,2022
3554_1650591548843_1993,,,,,viscose,Viscose/Rayon fabric,null,13.92,kgCO2e/kg,0.0023100952947106555,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,DROMETTE,2022
3180_1646987322251_44247,,,,,iron,Iron,null,2.366,kgCO2e/kg,0.04000000000000001,null,Avon Cosmetics Ltd,Group - Avon,Dark Orchid 160g Candle,2022
3180_1662435409487_25826,,,,,natural rattan,Woven bamboo mat,null,0.671,kgCO2e/kg,0.010618546918723623,null,Avon Cosmetics Ltd,Group - Avon,White Jasmine & Neroli 70ml Diffuser ,2022
3006_1664183069154_11028,,,,,cotton,Cotton fabric,null,8.177,kgCO2e/kg,0.09270934126893969,null,Okaidi France SAS,Group - Okaidi,2clips in one set,2022
3554_1666860532549_97390,,,,,elastodiene,Elastane/Spandex fabric,null,8.775,kgCO2e/kg,0.2445320440374459,null,NWBEEZ ltd,Group - Sergent Major,"RYAJOELA6
Hair clip with 7.5%rebate",2022
2900_1637568203913_68057,,,,,paper,Paper,null,0.578,kgCO2e/kg,0.06459675694830858,null,Rituals Cosmetic Trade B.V.,Group - Rituals,"Ribbon + booklet Medium Sakura 2021

Ribbon: 100% polyester 39mm GG Ribbon in 323mm L(folded in half) + 2mm Dia. elastic band in 57mm L(folded in half)+2mm Dia. Gold elastic String in 110mm loop length
Large Paper Tag: 360gsm Coated paper
Metal Coin: Zinc Alloy in 39mm Dia.
(FSC MIX CREDIT)",2022
3554_1666320305890_68515,,,,,acrylic,Poly(methyl methacrylate) (PMMA) (Acrylic) plastic,null,5.645,kgCO2e/kg,0.2858898598436646,null,NEWORCH,Group - Orchestra,"OPINCETTE-AY/AFIOMA-ROC-Assorted
Hair clip+Elastic in set",2022
3554_1663919303089_2682,,,,,elastodiene,Elastane/Spandex fabric,null,8.775,kgCO2e/kg,0.2445320440374459,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,"FELOETTE
set of 4 items",2022
3554_1653634615109_36135,,,,,polyester,Polyester plastic,null,4.685,kgCO2e/kg,0.26858370880886423,null,NEWORCH,Group - Orchestra,IORE-AX/AFIOKJ-JAC-Assorted,2022
3554_1650532045248_97418,,,,,acrylic,Poly(methyl methacrylate) (PMMA) (Acrylic) plastic,null,5.645,kgCO2e/kg,0.04175720769781906,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,DUBELETTE,2022
3180_1640682060785_54593,,,,,glass,Glass,null,1.01,kgCO2e/kg,0.5015295648920151,null,Avon Cosmetics Ltd,Group - Avon,Italian Summer 80ml Diffuser,2022
15447_1654076705710_26254,,,,,jute,Jute fiber fabric,null,9.32,kgCO2e/kg,0.009693079804471063,null,SLG BRANDS LIMITED,Group - SLG,RUCKSACK - INSERT CARD,2022
3554_1666319123464_82162,,,,,elastane,Elastane/Spandex fabric,null,8.775,kgCO2e/kg,0.15560818382433392,null,NEWORCH,Group - Orchestra,OMARGOT-AY/AFIOMC-ROC-Assorted,2022
4475_1645083613861_39659,,,,,sand,Silica sand,null,0.027,kgCO2e/kg,0.013321622017274187,null,Oriflame Cosmetics Global S.A.,Group - Oriflame,Nail It Nail Art Sponges,2022
3006_1661411971121_81232,,,,,metallic fibre,Metal,null,5.269,kgCO2e/kg,0.010827731455578268,null,FAST ASIA SUPPLIERS TAPE A L'OEIL LTD,Group - TAO,3elastics in one set,2022
3554_1651029985130_81361,,,,,viscose,Viscose/Rayon fabric,null,13.92,kgCO2e/kg,0.0023100952947106555,null,NWBEEZ ltd,Group - Sergent Major,PYAJOSERR2,2022
3554_1663127710136_64157,,,,,polyester,Polyester plastic,null,4.685,kgCO2e/kg,0.2741170507509387,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,FADORINE,2022
2883_1649665514448_37213,,,,,nylon,Nylon/Polyamide (PA) plastic,null,9.645,kgCO2e/kg,0,null,SLG BRANDS LIMITED,Group - SLG,HANGING FRAME BOO001,2022
3554_1642575016963_96261,,,,,cotton,Cotton fabric,null,8.177,kgCO2e/kg,0.3932925062237734,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,Headband,2022
3006_1666342942995_73444,,,,,elastane,Elastane/Spandex fabric,null,8.775,kgCO2e/kg,0.15560818382433395,null,JACADI,Group - Jacadi,1elastic in one set,2022
3180_1646193251572_10723,,,,,cotton,Cotton fabric,null,8.177,kgCO2e/kg,0.0006110095586616082,null,Avon Cosmetics Ltd,Group - Avon,Winter Joy Mixed Diffuser,2022
3554_1653451994533_17673,,,,,iron,Iron,null,2.366,kgCO2e/kg,0.1810750756537827,null,NEWORCH,Group - Orchestra,ICORAL-AX/AFIOK1-JAC-Assorted,2022
4484_1651736367600_45676,,,,,silicone,Silicone plastic,null,8.105,kgCO2e/kg,0.0045580110497237545,null,GROUPE NOCIBE (C4HK),Group - Nocibe Douglas,279129NOCIBE RECOURBE CILS,2022
3554_1653451994533_9839,,,,,elastodiene,Elastane/Spandex fabric,null,8.775,kgCO2e/kg,0.2445320440374459,null,NEWORCH,Group - Orchestra,AJUILLET-AX/AFIOK2-NOI-soild,2022
2900_1648882683149_65713,,,,,wood,Wood,null,1.105,kgCO2e/kg,0.009178214332750756,null,The Body Shop International Limited,Group - The Body Shop,"GC BOX INTRO ENERGISING XM22 A0X

Container: 140gsm woodfree paper + 1.5mm greyboard  + 130gsm kraft paper
Fitment: KAK corrugated board
(FSC MIX CREDIT)",2022
3554_1663919303089_62688,,,,,cotton,Cotton fabric,null,8.177,kgCO2e/kg,0.015138914731629908,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,"FIELAETTE
set of 2 items",2022
3180_1641888996318_51330,,,,,paper,Paper,null,0.578,kgCO2e/kg,0.04323748413305138,null,Avon Cosmetics Ltd,Group - Avon,By the Sea 80ml Diffuser,2022
3554_1666860532549_49352,,,,,cotton,Cotton fabric,null,8.177,kgCO2e/kg,0.015138914731629908,null,NWBEEZ ltd,Group - Sergent Major,"RYAJOELA5
Hair clip with 7.5%rebate",2022
3180_1646885736243_15884,,,,,iron,Iron,null,2.366,kgCO2e/kg,0.020139335882776114,null,Avon Cosmetics Ltd,Group - Avon,Winter Spice Fragrance Oil,2022
2900_1648874380740_33356,,,,,polyethylene terephtalate (pet),polyethylene terephtalate (pet),null,3.50201,kgCO2e/kg,0.006919700858199524,null,The Body Shop International Limited,Group - The Body Shop,"GC BOX INTRO ENERGISING XM22 A0X

Container: 140gsm woodfree paper + 1.5mm greyboard  + 130gsm kraft paper
Fitment: KAK corrugated board
(FSC MIX CREDIT)",2022
2900_1648867650567_95558,,,,,polyethylene terephtalate (pet),polyethylene terephtalate (pet),null,3.50201,kgCO2e/kg,0.006919700858199523,null,The Body Shop International Limited,Group - The Body Shop,"GC BOX VITAMIN C XM22 A0X

Container: 140gsm Woodfree paper + 120gsm kraft paper + 1.5mm greyboard +  Jute ribbon
Fitment: 250gsm CCNB + corrugated board + 1.5mm greyboard
(FSC MIX CREDIT)",2022
3554_1645165765176_24535,,,,,cotton,Cotton fabric,null,8.177,kgCO2e/kg,0.3932925062237734,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,HEADBAND,2022
3180_1640921949498_93394,,,,,glass,Glass,null,1.01,kgCO2e/kg,0.4186066411722387,null,Avon Cosmetics Ltd,Group - Avon,Fresh Cotton Fragrance Oil,2022
3180_1640684684389_80762,,,,,nylon,Nylon/Polyamide (PA) plastic,null,9.645,kgCO2e/kg,0.0016293588230976218,null,Avon Cosmetics Ltd,Group - Avon,Lavender Blossom Diffuser,2022
3180_1653988706683_10437,,,,,wood,Wood,null,1.105,kgCO2e/kg,0.007128444851052094,null,Avon Cosmetics Ltd,Group - Avon,Winter Joy Mixed Diffuser,2022
3180_1639108442660_28532,,,,,nylon,Nylon/Polyamide (PA) plastic,null,9.645,kgCO2e/kg,0.0016293588230976218,null,Avon Cosmetics Ltd,Group - Avon,Italian Summer 80ml Diffuser,2022
3180_1641352796225_67995,,,,,glass,Glass,null,1.01,kgCO2e/kg,0.5400000000000003,null,Avon Cosmetics Ltd,Group - Avon,V Waltz Small Jar Candle,2022
3554_1642748039946_96626,,,,,polyester,Polyester plastic,null,4.685,kgCO2e/kg,0.2741170507509387,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,HEADBAND,2022
3180_1651716800316_16343,,,,,paper,Paper,null,0.578,kgCO2e/kg,0.17152947635454924,null,Avon Cosmetics Ltd,Group - Avon,Lavender Blossom Fragrance Oil,2022
3554_1641892983028_18881,,,,,acrylic,Poly(methyl methacrylate) (PMMA) (Acrylic) plastic,null,5.645,kgCO2e/kg,0.012093726673076836,null,Société FIB NC7,Group - Camaieu,APINCEGOLD,2022
3006_1664179758122_18011,,,,,metallic fibre,Metal,null,5.269,kgCO2e/kg,0.010827731455578268,null,Okaidi France SAS,Group - Okaidi,5elastics in one set,2022
2900_1648878548108_48458,,,,,nylon,Nylon/Polyamide (PA) plastic,null,9.645,kgCO2e/kg,0.0001441604345458234,null,The Body Shop International Limited,Group - The Body Shop,"GC BOX ROUTINE ENERGISING XM22 A0X

Case: 140gsm woodfree paper + 1.5mm greyboard +Jute Ribbon
Base: 120gsm kraft paper + 1.5mm greyboard 
Fitment: 250gsm CCNB + corrguated board + 1.5mm greyboard 
(FSC MIX CREDIT)",2022
3554_1663922893546_86667,,,,,epoxy,Epoxy plastic,null,7.445,kgCO2e/kg,0.0231787048431914,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,"FEURETTE
set of 4 items",2022
3180_1645175526659_93019,,,,,iron,Iron,null,2.366,kgCO2e/kg,0.020139335882776114,null,Avon Cosmetics Ltd,Group - Avon,Lavender Blossom Fragrance Oil,2022
3554_1663919303089_4960,,,,,polyester,Polyester plastic,null,4.685,kgCO2e/kg,0.2741170507509387,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,FEBLUETTE,2022
3006_1664177887909_90529,,,,,acrylic,Poly(methyl methacrylate) (PMMA) (Acrylic) plastic,null,5.645,kgCO2e/kg,0.0966201090656422,null,Okaidi France SAS,Group - Okaidi,5clips in one set,2022
3180_1646383289211_45945,,,,,glass,Glass,null,1.01,kgCO2e/kg,0.4186066411722387,null,Avon Cosmetics Ltd,Group - Avon,Lavender Blossom Fragrance Oil,2022
3006_1668509798183_23518,,,,,polyester,Polyester plastic,null,4.685,kgCO2e/kg,0.26858370880886423,null,FAST ASIA SUPPLIERS TAPE A L'OEIL LTD,Group - TAO,2hairbands in one set,2022
3006_1643086241986_97910,,,,,polyester,Polyester plastic,null,4.685,kgCO2e/kg,0.21997796839752534,null,JACADI,Group - Jacadi,2hairclips in set,2022
3180_1641373915611_88572,,,,,iron,Iron,null,2.366,kgCO2e/kg,0.020139335882776114,null,AVON Justine (Pty.) LTd (South Africa),Group - Avon,Justine RELAX & CALM OIL,2022
3554_1663919303089_62688,,,,,iron,Iron,null,2.366,kgCO2e/kg,0.001509579756807937,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,"FIELAETTE
set of 2 items",2022
4484_1649833595237_28355,,,,,nylon,Nylon/Polyamide (PA) plastic,null,9.645,kgCO2e/kg,0.33493362546719935,null,Douglas Cosmetics GmbH,Group - Nocibe Douglas,98278 PRECISION BLENDER SPONGE,2022
2881_1646205708949_27996,,,,,cashmere,Wool fabric,null,38.63,kgCO2e/kg,0.006706594198620443,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,22WI01G1CAG001,2022
4484_1662017195721_77520,,,,,pumice stone,Pumice,null,0.009,kgCO2e/kg,0.036647470372661944,null,Douglas Cosmetics GmbH,Group - Nocibe Douglas,98397 TRAVEL MANICURE KIT,2022
3180_1639040543953_35804,,,,,glass,Glass,null,1.01,kgCO2e/kg,0.5400000000000003,null,Avon Cosmetics Ltd,Group - Avon,Italian Summer Small Jar Candle,2022
3180_1650116803178_32932,,,,,nylon,Nylon/Polyamide (PA) plastic,null,9.645,kgCO2e/kg,0.0016293588230976218,null,SLG BRANDS LIMITED,Group - SLG,Cai and Jo Diffuser,2022
3180_1645173410442_68186,,,,,glass,Glass,null,1.01,kgCO2e/kg,0.5015295648920151,null,Avon Cosmetics Ltd,Group - Avon,Lavender Blossom Diffuser,2022
3006_1654588237697_47887,,,,,polyester,Polyester plastic,null,4.685,kgCO2e/kg,0.26858370880886423,null,FAST ASIA SUPPLIERS TAPE A L'OEIL LTD,Group - TAO,BANDEAU IFAON F,2022
3554_1641882212224_20365,,,,,metallic fibre,Metal,null,5.269,kgCO2e/kg,0.010827731455578268,null,Société FIB NC7,Group - Camaieu,ACHOUDENIM,2022
3554_1641892190351_25048,,,,,acrylic,Poly(methyl methacrylate) (PMMA) (Acrylic) plastic,null,5.645,kgCO2e/kg,0.012093726673076836,null,Société FIB NC7,Group - Camaieu,APINCEANNA,2022
2883_1651023284720_32864,,,,,zinc alloy,Zinc,null,2.486,kgCO2e/kg,0.05902464709344527,null,SLG BRANDS LIMITED,Group - SLG,GLASS DECANTER DUO BOO001,2022
2883_1658113200758_62142,,,,,polyester,Polyester plastic,null,4.685,kgCO2e/kg,0.06555702667040089,null,Oriflame Cosmetics Global S.A.,Group - Oriflame,45977 .1 Amare Necklace Set,2022
3180_1652859947628_57097,,,,,glass,Glass,null,1.01,kgCO2e/kg,0.5400000000000003,null,Avon Cosmetics Ltd,Group - Avon,Cause BCC Candle,2022
2900_1648890836319_84090,,,,,eva,Ethylene-vinyl acetate (EVA) foam,null,4.847,kgCO2e/kg,0.008832442860854923,null,The Body Shop International Limited,Group - The Body Shop,"GC BOX SHEA HAIRCARE XM22 A0X

Container: 140gsm Woodfree paper + 120gsm Kraft paper + 1.5mm greyboard + Paper String
Fitment: 250gsm CCNB + corrugated board
(FSC MIX CREDIT)",2022
2895_1661241875635_44465,,,,,stainless steel,Stainless steel,null,5.15,kgCO2e/kg,0.2737139799740121,null,The Body Shop International Limited,Group - The Body Shop,"FACIAL ROLLER DUAL ENDED A0X

Rose Quartz 72.56% 39.4g
+ zinc alloy 18.42% 10g + bamboo handle 9.02% 4.9 g",2022
3554_1649390770502_83529,,,,,cotton,Cotton fabric,null,8.177,kgCO2e/kg,0.015677819966536506,null,NEWORCH,Group - Orchestra,ORCBAR03-AU/AFIO6R-JAC,2022
4475_1635909535395_27202,,,,,polyester,Polyester plastic,null,4.685,kgCO2e/kg,0.0022098605501790743,null,Oriflame Cosmetics Global S.A.,Group - Oriflame,37559.1Comfort Foot File,2022
2900_1648868615704_38652,,,,,stainless steel,Stainless steel,null,5.15,kgCO2e/kg,0.00020182460836415275,null,The Body Shop International Limited,Group - The Body Shop,"GC BOX INTRO ENERGISING XM22 A0X

Container: 140gsm woodfree paper + 1.5mm greyboard  + 130gsm kraft paper
Fitment: KAK corrugated board
(FSC MIX CREDIT)",2022
3180_1641978575458_36725,,,,,paper,Paper,null,0.578,kgCO2e/kg,0.04323748413305138,null,AVON Justine (Pty.) LTd (South Africa),Group - Avon,Sweet Rose 70ml Diffuser,2022
3554_1651029985130_86923,,,,,straw,Polypropylene (PP) plastic,null,3.855,kgCO2e/kg,0.0037294775284848424,null,NWBEEZ ltd,Group - Sergent Major,PYAJOSERR2,2022
2870_1646382880918_30559,,,,,viscose,Viscose/Rayon fabric,null,13.92,kgCO2e/kg,0.02699297707023221,null,"Sisley H.K. Ltd, Taiwan Branch",Group - Sisley,Pouch 04 - Gold,2022
3554_1665649988506_24796,,,,,viscose,Viscose/Rayon fabric,null,13.92,kgCO2e/kg,0.0435420329411471,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,FANILA,2022
3006_1664183069154_38265,,,,,glass,Glass,null,1.01,kgCO2e/kg,0.02695211139773935,null,Okaidi France SAS,Group - Okaidi,2clips in one set,2022
3554_1642745986931_58410,,,,,iron,Iron,null,2.366,kgCO2e/kg,0.1810750756537827,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,Hairclip with 2pcs in set,2022
3554_1655351575720_61347,,,,,polyester,Polyester plastic,null,4.685,kgCO2e/kg,0.2741170507509387,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,DAOLYMPE,2022
3554_1642748039946_61042,,,,,iron,Iron,null,2.366,kgCO2e/kg,0.1810750756537827,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,Hair clip with 4pcs in set,2022
2870_1637725390466_56608,,,,,polyester,Polyester plastic,null,4.685,kgCO2e/kg,0.44096208687990357,null,MI HUB T/A Dimensions,Group - Dimensions,Royal Mail Belt.Red,2022
3006_1662608776655_39595,,,,,cotton,Cotton fabric,null,8.177,kgCO2e/kg,0.015138914731629908,null,FAST ASIA SUPPLIERS TAPE A L'OEIL LTD,Group - TAO,2headbands in one set,2022
3006_1667909541028_54706,,,,,elastane,Elastane/Spandex fabric,null,8.775,kgCO2e/kg,0.15560818382433395,null,JACADI,Group - Jacadi,2elastics in one set,2022
3180_1646820721919_37504,,,,,paper,Paper,null,0.578,kgCO2e/kg,0.04323748413305138,null,Avon Cosmetics Inc.,Group - Avon,Lavender Blossom Diffuser,2022
3180_1646895386200_97218,,,,,glass,Glass,null,1.01,kgCO2e/kg,0.5400000000000003,null,Avon Cosmetics Ltd,Group - Avon,Winter Spice Jar Candle Large,2022
4484_1664244903549_536,,,,,wood,Wood,null,1.105,kgCO2e/kg,0.3697415581965671,null,Douglas Cosmetics GmbH,Group - Nocibe Douglas,98268 CLEANSING DUO FACE BRUSH,2022
3554_1653633705680_81651,,,,,polyester,Polyester plastic,null,4.685,kgCO2e/kg,0.26858370880886423,null,NEWORCH,Group - Orchestra,IPRECIEUSE-AX/AFIOK3-GRC-Solid,2022
3180_1642574975912_79093,,,,,paper,Paper,null,0.578,kgCO2e/kg,0.04323748413305138,null,"AVON Products (China) Co., Ltd",Group - Avon,白茉莉藤条香薰,2022
3006_1666166691582_66815,,,,,straw,Polypropylene (PP) plastic,null,3.855,kgCO2e/kg,0.0037294775284848433,null,FAST ASIA SUPPLIERS TAPE A L'OEIL LTD,Group - TAO,2hairbands in one set,2022
3006_1663832335271_22863,,,,,acrylic,Poly(methyl methacrylate) (PMMA) (Acrylic) plastic,null,5.645,kgCO2e/kg,0.0072596762999533986,null,Okaidi France SAS,Group - Okaidi,2elastics in one set,2022
3554_1642748039946_53916,,,,,elastane,Elastane/Spandex fabric,null,8.775,kgCO2e/kg,0.15560818382433392,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,Elastic with 4pcs in set,2022
3554_1650591548843_1993,,,,,polyester,Polyester plastic,null,4.685,kgCO2e/kg,0.26858370880886423,null,LA GENERALE POUR L ENFANT MAJOR,Group - Sergent Major,DROMETTE,2022
4484_1641285617085_6998,,,,,wood,Wood,null,1.105,kgCO2e/kg,0.3697415581965671,null,Mary Kay Inc.,Group - Mary Kay,10209425 PADS-MUREMOVERMULTI 2/23MURMVRROUNDSMULTI 2/23,2022
2883_1642398184464_89077,,,,,rubber,Natural Rubber (NR),null,2.333,kgCO2e/kg,0.4562268683192534,null,Mary Kay Inc.,Group - Mary Kay,"LIP KEYCHAIN-TURQUOISE
MKC SM2022 SALES BOOTH",2022
